year,region_name,road_name,road_type,start_junction_road_name,end_junction_road_name,latitude,longitude,link_length_km,pedal_cycles,all_motor_vehicles
2019,London,A400,Major,Harrington Sq,Camden High St,51.53357,-0.13925247,0.3,651,11549
2019,London,A404,Major,A4088,A4005,51.560843,-0.31977446,0.7,133,13598
2019,London,A222,Major,A214,A214,51.398339,-0.04641406,0.3,313,31138
2019,London,A406,Major,A504,A406 spur,51.59387,-0.18558799,1,0,75222
2019,London,A206,Major,A2016,A2000,51.471668,0.18091448,2.2,86,33538
2019,London,A219,Major,A402,A219/A315,51.496482,-0.22374568,1.5,960,18794
2019,London,A210,Major,A211,LA Boundary,51.450655,0.08535189,2,72,13516
2019,London,A215,Major,A202,A3,51.485452,-0.0939691,2.1,2388,14154
2019,London,A201,Major,Swinton St,Pentonville Rd,51.530646,-0.11494835,0.3,198,12873
2019,London,A217,Major,LA Boundary,A239,51.396784,-0.17298416,1.1,225,16238
2019,London,A207,Major,A209,A221,51.461461,0.11463684,1.2,218,16003
2019,London,A214,Major,A212,A213,51.413094,-0.06850656,1.9,196,17432
2019,London,A217,Major,A239,A239,51.400064,-0.16997818,0.5,262,28836
2019,London,A213,Major,A236,A235,51.382285,-0.10932399,0.4,162,10572
2019,London,A503,Major,A5203,A1,51.555152,-0.12235971,0.6,1141,17401
2019,London,A220,Major,A207,A223,51.453585,0.15212838,0.9,44,29215
2019,London,A501,Major,A4200,A5202,51.528839,-0.12733511,0.6,1817,51573
2019,London,A220,Major,A221,A207,51.456891,0.15329154,0.4,34,17941
2019,London,A224,Major,A20(T),A211,51.416221,0.11499307,0.8,70,13359
2019,London,A232,Major,A2022,B265,51.368585,0.01287521,2,46,21729
2019,London,A304,Major,A219,A3219,51.477797,-0.20143048,1.4,589,14240
2019,London,A315,Major,A3063,A3006,51.466028,-0.37465592,0.7,217,10705
2019,London,A302,Major,Bressenden Place,Parliament Square,51.499947,-0.12851966,1.2,465,12226
2019,London,A1011,Major,A13,A112,51.525556,0.0048842,2.3,217,15117
2019,London,A305,Major,A3004,A3004,51.452841,-0.31323591,0.7,969,8524
2019,London,A300,Major,A3,A3202,51.49814,-0.10006717,0.3,1353,2479
2019,London,A315,Major,A30(T),A312,51.455923,-0.41819545,2.8,152,16294
2019,London,A308,Major,A311,A309,51.408374,-0.34794371,1.6,509,33688
2019,London,A1203,Major,LA Boundary,A1202,51.508449,-0.07052888,0.5,710,38063
2019,London,A308,Major,A309,A310,51.406552,-0.33363124,2.4,885,17819
2019,London,A313,Major,A310,A309,51.427134,-0.33288265,0.8,764,10654
2019,London,A1004,Major,A1003,A105,51.624141,-0.1234137,1.4,81,13737
2019,London,A2214,Major,A2216,A2215,51.461271,-0.07251939,0.6,258,17079
2019,London,A305,Major,A305,A305,51.459033,-0.30609823,0.2,1052,13880
2019,London,A3200,Major,A300,A3,51.504669,-0.09230274,0.4,3138,13614
2019,London,A4020,Major,A408/Oxford Road roundabout,A437,51.540448,-0.47237033,2.6,199,37057
2019,London,A3220,Major,A315,Pembroke rd,51.49619,-0.20459634,0.4,509,18323
2019,London,A3002,Major,A4001,LA Boundary,51.501642,-0.33016522,1.4,193,16943
2019,London,A3036,Major,A3023,A23 Westminster Bridge roundabout,51.497809,-0.11852222,0.8,2072,16332
2019,London,A3036,Major,A3207,A3220,51.464096,-0.16453841,0.4,767,28128
2019,London,A4088,Major,A4089,A4140,51.565517,-0.27011313,0.8,49,23760
2019,London,A3203,Major,A3036,A23,51.495852,-0.11428081,0.7,1114,16604
2019,London,A4200,Major,A501,A400,51.531072,-0.13488482,0.8,874,10874
2019,London,A2041,Major,A2016,A206,51.498791,0.12158011,2.4,17,25462
2019,London,A406,Major,A41,A502,51.578042,-0.2154008,0.8,14,81826
2019,London,A598,Major,A407,A502,51.567982,-0.1949878,1,340,10666
2019,London,A4127,Major,A40(T),A4090,51.541844,-0.34330233,2.2,72,24746
2019,London,A400,Major,A502,Royal College St,51.54377,-0.14172071,0.3,1445,10513
2019,London,A4006,Major,A404/A409,A4140,51.586789,-0.2981754,3.5,72,24321
2019,London,A404,Major,Headstone Lane,A4090,51.588432,-0.36307376,0.6,101,18494
2019,London,A3220,Major,A3036,A3,51.462238,-0.16072608,0.4,756,16150
2019,London,A410,Major,A4140,A5,51.620941,-0.29689804,1.2,39,23735
2019,London,A406,Major,A1110,A105,51.613627,-0.12384739,1.3,109,52340
2019,London,A407,Major,A5,A41,51.558092,-0.21269072,1,389,15671
2019,London,A503,Major,A5200,A5203,51.551154,-0.1265198,0.6,1319,24921
2019,London,A503,Major,LA Boundary,A1006,51.586377,-0.05192766,0.9,754,15211
2019,London,M11,Major,A406,M11 merge,51.594039,0.03704866,0.6,0,35133
2019,London,A2016,Major,A2041,A206,51.499298,0.14563647,5.4,27,20625
2019,London,A501,Major,Wakley St,LA Boundary,51.529948,-0.09845487,0.5,1165,28064
2019,London,A504,Major,LA boundary,A504 Queen's Avenue,51.590989,-0.15365355,0.8,135,11932
2019,London,A1201,Major,A1,A1199,51.546314,-0.10062828,0.3,1014,17753
2019,London,A233,Major,Fishponds Rd,A232,51.360198,0.03872216,0.9,56,8816
2019,London,A3220,Major,A315,A3220 Holland Rd,51.498905,-0.20688129,0.5,611,25418
2019,London,A3220,Major,A3220 Cremorne Rd,A3217 Kings Rd,51.480826,-0.18088971,0.2,895,10451
2019,London,A1003,Major,LA Boundary,A109,51.616184,-0.14214443,0.2,141,27673
2019,London,A315,Major,B363,B363,51.474998,-0.34093008,0.4,589,17793
2019,London,A4180,Major,B466 Ickenham Rd,B466 Eastcote Rd,51.575801,-0.42643397,0.3,146,17760
2019,London,A3,Major,A3220,A205 The Avenue,51.461301,-0.15889232,0.3,1056,17454
2019,London,A1080,Major,A105,A109,51.593432,-0.09825909,1.4,144,14054
2019,London,A302,Major,Elephant and Castle,A302 Garden Row,51.495609,-0.10312577,0.3,1168,11047
2019,London,A302,Major,Wilton Rd/Vauxhall Bridge Rd,Buckingham Palace Rd,51.496692,-0.14382336,0.2,915,11419
2019,London,A501,Major,A41,A41,51.521904,-0.1584384,0.2,1082,70016
2019,London,A40,Major,Shaftesbury Ave,Southampton Place,51.516748,-0.12366565,0.4,933,10004
2019,London,A1000,Major,A1003,A598,51.613547,-0.17584831,0.3,247,13761
2019,London,A3005,Major,A4,A3063,51.480553,-0.36506682,0.9,191,12360
2019,London,A4089,Major,A4005,A4089,51.55155,-0.29891381,1.5,224,8808
2019,London,A2216,Major,A215,A2214,51.468156,-0.08662714,1.6,826,11649
2019,London,A3004,Major,Crown Rd,A316,51.455641,-0.32032951,0.3,545,15864
2019,London,A4088,Major,A4140,A4088 split,51.564041,-0.26151241,0.9,185,44532
2019,London,A3204,Major,A23,A3,51.490164,-0.1073131,0.7,656,17843
2019,London,A3212,Major,A3220,B304,51.483059,-0.16953813,0.5,4664,37740
2019,London,A3220,Major,A3218,A308/A304,51.486989,-0.19098627,0.8,301,26735
2019,London,A3063,Major,A4(T),A3005,51.482472,-0.37378335,0.8,85,8943
2019,London,A40,Major,A40/A4200,Procter St,51.51919,-0.12059602,0.1,5367,14793
2019,London,A3216,Major,A3,A3036,51.463863,-0.14971943,0.6,1440,8763
2019,London,A4127,Major,LA Boundary,A404,51.563651,-0.32746191,0.7,55,17644
2019,London,A5203,Major,Wharfdale Rd,Hillmarton Rd,51.548786,-0.11786217,1.9,1283,18030
2019,London,A22,Major,A2022,A23,51.336227,-0.1139473,0.5,34,24308
2019,London,A4090,Major,A4127,A312,51.553076,-0.34270679,1.7,85,11820
2019,London,A232,Major,B271/B275,A232 Epsom Rd,51.366217,-0.11673779,0.4,158,18925
2019,London,A106,Major,A106 Victoria Park Rd,A12,51.544847,-0.03238597,0.2,615,43613
2019,London,A1202,Major,A1202 Great Eastern St,A5201,51.525787,-0.08039187,0.3,251,6086
2019,London,A401,Major,A400,High Holborn,51.514236,-0.12793408,0.3,3099,15271
2019,London,A504,Major,A5000,A598,51.597714,-0.19871837,0.2,26,9966
2019,London,A501,Major,A1,City Rd,51.530545,-0.10203436,0.1,335,15539
2019,London,A3204,Major,A3204 Kennnington Lane,A202,51.485856,-0.11901425,0.2,1029,13981
2019,London,A202,Major,Vauxhall Bridge Rd,Victoria St/Vauxhall Bridge Rd,51.494775,-0.14256148,0.3,1165,5720
2019,London,A118,Major,A118,A11 Great Eastern Rd,51.542275,0.00372978,0.2,618,17718
2019,London,A1112,Major,A12,Collier Row Rd,51.589288,0.14222302,1.3,44,11699
2019,London,A1,Major,A501 Wakley Street,A501 Pentonville Road,51.53085,-0.10418435,0.4,483,19913
2019,London,A232,Major,A232 Stafford Rd,A236,51.368372,-0.11090279,0.9,15,25376
2019,London,A307,Major,A307,A307,51.459637,-0.30434848,0.3,479,10760
2019,London,A215,Major,A2199 Croxted Rd,LA Boundary,51.44871,-0.10183201,1.2,731,15940
2019,London,A1211,Major,Goodman's Yard,A100/A1210/A1211 mid-intersection,51.510864,-0.07518263,0.2,1137,13204
2019,London,A5,Major,A5109,LA Boundary,51.605129,-0.27322911,0.7,143,20722
2019,London,A503,Major,Camden High St,Camden Rd,51.53836,-0.14078749,0.3,1174,15354
2019,London,A10,Major,Evering Road,Rectory Road,51.560483,-0.07395381,0.7,980,14262
2019,London,A409,Major,A404,A4005,51.581677,-0.3304085,0.8,79,20605
2019,London,A501,Major,A1,Wakley St,51.531096,-0.10273234,0.3,1771,19303
2019,London,A4,Major,A3218,A308,51.496537,-0.1699923,0.2,445,44853
2019,London,A202,Major,LA Boundary,Medlar St,51.476545,-0.09923662,0.3,3170,21742
2019,London,A214,Major,Ambleside Ave,A216,51.429896,-0.13256313,0.3,126,9356
2019,London,A203,Major,A23,A203 Stockwell Park Way,51.465297,-0.11554071,0.2,379,9925
2019,London,A3202,Major,A201,A300,51.498929,-0.10159038,0.3,1377,11365
2019,London,A24,Major,A2043,LA Boundary,51.37869,-0.21968744,2.3,227,22721
2019,London,A202,Major,Wilton Rd,A3213,51.49111,-0.13434109,1,1748,23623
2019,London,A4206,Major,Bishop's Bridge Road roundabout,Edgware Rd,51.519875,-0.17534148,0.7,652,42682
2019,London,A223,Major,A220,A2,51.446283,0.15308024,0.3,8,18300
2019,London,A200,Major,LA Boundary,A2209,51.481315,-0.02496823,0.2,1727,25583
2019,London,A112,Major,A106,A106,51.5581,-0.00668314,0.1,515,13464
2019,London,A404,Major,LA Boundary,Elm Park Rd,51.599355,-0.39877823,0.8,88,16551
2019,London,A314,Major,A312,LA Boundary,51.445967,-0.38382984,0.6,343,19350
2019,London,A22,Major,LA Boundary,A2022,51.323606,-0.09537622,2.9,68,16510
2019,London,A4005,Major,A40/A406,LA Boundary,51.533515,-0.29540494,0.6,196,27415
2019,London,A236,Major,LA Boundary,A237,51.397662,-0.15727976,1.9,324,20421
2019,London,A308,Major,LA Boundary,A3220,51.480812,-0.1846635,0.3,2458,30208
2019,London,A5205,Major,LA Boundary,Parkway,51.537052,-0.14905994,0.5,609,18398
2019,London,A4,Major,LA Boundary,A312,51.47945,-0.40976361,1,212,18755
2019,London,A308,Major,M3 Junction 1,Lower Sunbury rd,51.413628,-0.37644301,1.2,132,12167
2019,London,A217,Major,A3205 roundabout,LA Boundary,51.46445,-0.18727083,0.5,1814,48141
2019,London,A316,Major,A312/A305,LA Boundary,51.439806,-0.3713423,1.2,335,45947
2019,London,A406,Major,A124,A13,51.532642,0.07167927,1.4,0,105644
2019,London,A406,Major,M11,M11,51.594891,0.03408362,0.4,0,66739
2019,London,A217,Major,A217/A3209,A217,51.458366,-0.19626382,0.3,557,30781
2019,London,A2213,Major,A20/A210,A2213 spur,51.455509,0.02651367,1.1,152,20517
2019,London,A2,Major,A2213,A205,51.459819,0.03467971,1.1,0,70317
2019,London,A123,Major,A118 Ilford Hill,A118,51.557036,0.0703496,0.2,155,40834
2019,London,A206,Major,A102,Charlton Church Lane,51.487572,0.02941873,1,458,16315
2019,London,A3211,Major,Puddle Dock,A300,51.511256,-0.09923331,0.7,1,30689
2019,London,A5200,Major,Camden Rd,LA Boundary,51.549009,-0.13184362,0.5,333,7267
2019,London,A2208,Major,A2206,Hawkstone Rd,51.490993,-0.05357646,0.3,553,24221
2019,London,A307,Major,A308,A307 Richmond Rd,51.414008,-0.30172313,0.2,157,8878
2019,London,A307,Major,B3365,A240,51.407129,-0.30485365,0.8,234,15557
2019,London,A24,Major,A219,A236,51.413049,-0.18959232,1.1,302,23674
2019,London,A2016,Major,A2041/A2016 Western Way,A2041 Harrow Manor Way,51.498383,0.10683632,1.5,71,27946
2019,London,A1055,Major,A110,A1010,51.664165,-0.02516735,5.5,59,20668
2019,London,A1020,Major,A112,A117,51.508787,0.05774224,2.2,51,20285
2019,London,A1020,Major,A1261,LA Boundary,51.510271,0.00210898,0.5,290,22373
2019,London,A13,Major,A102,A1263,51.511691,-0.00625969,0.6,251,51395
2019,London,A4,Major,A30(T),A3006,51.475244,-0.39477588,0.2,462,56813
2019,London,A236,Major,A239,A217,51.402094,-0.16063836,0.9,473,25498
2019,London,A126,Major,A126/A101,A13/A126,51.511889,-0.04202121,0.3,253,19949
2019,London,A223,Major,A220,A207,51.449234,0.16228633,1.2,61,17874
2019,London,A220,Major,A223,A223,51.447207,0.15664969,0.4,67,30674
2019,London,A1206,Major,A1203,A1261,51.509154,-0.02640171,0.3,850,14564
2019,London,A1203,Major,A1206,A1261,51.508875,-0.02583734,0.6,0,60462
2019,London,A3207,Major,A3205,A3036,51.467157,-0.17046255,0.8,781,9259
2019,London,A315,Major,A3006,A3005/A314,51.467083,-0.36641211,0.5,218,17611
2019,London,A315,Major,King St,A219/A306,51.494403,-0.22901261,0.9,506,12908
2019,London,A501,Major,A4206,A5/A501,51.519961,-0.17166242,0.2,424,68591
2019,London,A504,Major,Fortis Green Rd,B550,51.591841,-0.14495687,0.5,122,10389
2019,London,A504,Major,Queens Avenue,Muswell Hill Broadway roundabout,51.590067,-0.14647279,0.7,204,9750
2019,London,A504,Major,B550,A1201,51.589761,-0.13854528,0.8,165,21859
2019,London,A103,Major,Church Lane,A504,51.586464,-0.11226357,0.5,206,11070
2019,London,A504,Major,A103,A103,51.587927,-0.11379085,0.1,353,14869
2019,London,A400,Major,Junction Rd,A1,51.563148,-0.13313981,0.4,150,4397
2019,London,A1,Major,A400 Pemberton Gardens,A400,51.564473,-0.13164271,0.3,1165,28573
2019,London,A400,Major,St John's Grove,A1,51.564081,-0.13526581,0.3,1278,13877
2019,London,A4201,Major,A40,A5204,51.516334,-0.14110804,0.3,728,6280
2019,London,A5204,Major,A4201 Langham Place,A4201 Great Portland St,51.51752,-0.1422128,0.1,1460,11917
2019,London,A400,Major,Trafalgar Sq,A3211,51.506899,-0.1246323,0.4,2061,14549
2019,London,A11,Major,LA Boundary,A1202/A13 mid-junc,51.514872,-0.07285175,0.2,3907,23464
2019,London,A200,Major,A3,A2205,51.503665,-0.08586058,0.6,680,626
2019,London,A215,Major,Ernest Avenue,Norwood High St,51.431393,-0.10427618,0.4,247,13960
2019,London,A215,Major,Knights Hill/Thornlaw Rd,Knights Hill/Robson Rd,51.430909,-0.1021383,0.8,130,11853
2019,London,A215,Major,Norwood High St,A205,51.43662,-0.10492309,0.8,567,19650
2019,London,A223,Major,Goodmead Rd,High St,51.382416,0.10452387,0.3,52,7877
2019,London,A223,Major,Perry Hall Rd/Goodmead Rd,Perry Hall Rd/High St,51.380631,0.10372348,0.6,74,9279
2019,London,A223,Major,Perry Hall Rd,A224,51.381923,0.10694434,0.1,95,14890
2019,London,A117,Major,ferry,A112,51.499333,0.06351182,0.5,198,4619
2019,London,A2204,Major,A206,ferry,51.494788,0.06114556,0.2,198,4619
2019,London,M11,Major,A406,M11 main route,51.592042,0.03811431,1.1,0,46501
2019,London,A207,Major,Watling St,A221,51.455776,0.15036015,0.4,45,8099
2019,London,A13,Major,A1306,LA Boundary,51.52536,0.14657323,1.9,0,87946
2019,London,A1112,Major,A125,LA boundary,51.535954,0.17677652,0.6,98,19676
2019,London,A124,Major,A1112,LA boundary,51.562222,0.15682152,0.6,183,18448
2019,London,A12,Major,A1112,LA boundary,51.580927,0.14457219,0.5,119,51566
2019,London,A12,Major,LA boundary,A1112,51.581156,0.13693293,0.6,113,53295
2019,London,A118,Major,LA boundary,A1112,51.571455,0.13388029,0.9,297,18473
2019,London,A1083,Major,LA boundary,A124,51.561476,0.13370163,2,31,15694
2019,London,A502,Major,LA boundary,A598,51.570679,-0.18910893,0.9,344,14706
2019,London,A1,Major,A1000 Cherry Tree Hill,LA boundary,51.582026,-0.16123378,0.7,90,33027
2019,London,A1000,Major,A1,LA boundary,51.583236,-0.15927961,0.5,655,15687
2019,London,A13,Major,A406 / A1020,LA boundary,51.526864,0.07801986,0.6,607,118837
2019,London,A504,Major,A1000 High Road Great North Rd,LA boundary,51.589815,-0.16192981,0.3,135,11932
2019,London,A406,Major,LA boundary,A109,51.610603,-0.13725952,0.2,11,95452
2019,London,A110,Major,LA boundary,A111,51.645255,-0.14776403,0.3,47,16906
2019,London,A1000,Major,A1081,Kitts End Rd,51.662243,-0.19934144,1,118,10311
2019,London,A1081,Major,A1000,Sunset View,51.65805,-0.20442334,0.5,23,10647
2019,London,M1,Major,A41,LA boundary,51.635642,-0.30299468,0.5,0,22955
2019,London,A211,Major,A210,LA Boundary,51.439318,0.07044629,2.3,42,8429
2019,London,A20,Major,A208,LA Boundary,51.434952,0.06305497,1.9,37,39343
2019,London,A209,Major,A207,LA Boundary,51.467832,0.11046793,1.3,88,10456
2019,London,A207,Major,A205,LA Boundary,51.468839,0.0691044,2,103,16940
2019,London,A210,Major,LA Boundary,A221,51.449884,0.10834479,2.3,78,16947
2019,London,A4127,Major,A4005 Harrow Rd,LA Boundary,51.56216,-0.3301135,0.3,55,17644
2019,London,A406,Major,A40,LA Boundary,51.53582,-0.28695587,1.3,11,85354
2019,London,A20,Major,A223,LA Boundary,51.409644,0.13050748,2.6,0,52850
2019,London,A208,Major,LA Boundary,A20,51.438078,0.04895096,1.7,90,10650
2019,London,A2212,Major,LA Boundary,A205,51.436348,0.0190901,2.3,42,10713
2019,London,A21,Major,LA Boundary,A2015,51.421144,-0.00157285,1.6,219,15229
2019,London,A2015,Major,LA Boundary,A21,51.423008,-0.01601922,1,131,22930
2019,London,A213,Major,LA Boundary,A212,51.424422,-0.05206246,0.4,76,7214
2019,London,A222,Major,A214,LA Boundary,51.389773,-0.05583417,1.2,177,26520
2019,London,A232,Major,LA Boundary,A214,51.377327,-0.02144377,0.8,200,21735
2019,London,A2022,Major,LA Boundary,A232,51.365924,-0.01187916,1.6,33,22006
2019,London,A4200,Major,A4,LA Boundary,51.514075,-0.11789527,0.2,1935,19795
2019,London,A201,Major,A3200,LA Boundary,51.507653,-0.10442688,0.2,7268,21966
2019,London,A1,Major,LA Boundary,A5201,51.523064,-0.09816505,0.1,1680,19723
2019,London,A23,Major,LA Boundary,A214,51.418548,-0.12753166,1,520,20816
2019,London,A237,Major,Woodplace Lane,A237,51.314864,-0.13893115,1.7,50,13026
2019,London,A4020,Major,Market Place,LA Boundary,51.506437,-0.25794187,1.8,1888,16201
2019,London,A4180,Major,A312,LA Boundary,51.53769,-0.39373351,0.9,126,27319
2019,London,A4020,Major,LA Boundary,A3005,51.511806,-0.38167397,1.1,251,27102
2019,London,A10,Major,A1060,LA Boundary,51.605818,-0.08575516,0.6,187,43443
2019,London,A1010,Major,A109,LA Boundary,51.603817,-0.06793267,1.2,387,15318
2019,London,A406,Major,LA Boundary,A1009,51.612402,-0.03365453,0.4,0,104465
2019,London,A110,Major,A112,LA Boundary,51.636411,-0.01380062,0.2,226,20088
2019,London,M25,Major,LA Boundary,25,51.682241,-0.03060122,2.7,0,146475
2019,London,A112,Major,A110,LA Boundary,51.641454,-0.01155685,1.2,40,16093
2019,London,A104,Major,A121,LA Boundary,51.623139,0.02823876,0.5,180,15315
2019,London,A121,Major,A104,LA Boundary,51.622314,0.02964667,0.4,84,12742
2019,London,M11,Major,M11 split,LA Boundary,51.60652,0.04843878,2.3,0,95531
2019,London,M25,Major,28,LA Boundary,51.623747,0.23775603,3.7,0,144785
2019,London,M25,Major,LA Boundary,28,51.608207,0.26310443,0.2,0,135657
2019,London,A127,Major,M25,LA Boundary,51.572631,0.28626025,0.3,3,77558
2019,London,A102,Major,LA Boundary,A13,51.509634,-0.00692594,1,8,103021
2019,London,A2,Major,LA Boundary,A206,51.474343,-0.02211581,0.1,725,43549
2019,London,A2211,Major,LA Boundary,A2,51.470914,-0.0145175,0.5,358,14415
2019,London,A205,Major,LA Boundary,A20,51.449234,0.02590476,0.5,115,41793
2019,London,A1205,Major,LA Boundary,A106,51.537247,-0.0446534,0.2,1065,12172
2019,London,A12,Major,A106,LA Boundary,51.551485,-0.01966575,0.1,1,97906
2019,London,A104,Major,LA Boundary,A1006,51.568394,-0.03047483,1.8,1203,18680
2019,London,A503,Major,A107,LA Boundary,51.574797,-0.08596197,0.1,834,23692
2019,London,A105,Major,LA boundary,A503,51.563113,-0.09187753,2.3,849,15051
2019,London,A1202,Major,LA Boundary,A10,51.522405,-0.07707447,0.1,3334,23120
2019,London,A1209,Major,A10,LA Boundary,51.523654,-0.07644525,0.1,2219,14340
2019,London,A4,Major,LA Boundary,A3220,51.492254,-0.2012361,0.2,119,85963
2019,London,A315,Major,LA Boundary,A3220,51.496471,-0.20650138,0.1,2059,15927
2019,London,A219,Major,LA Boundary,A308,51.46807,-0.21157464,0.3,4333,41084
2019,London,A503,Major,A1055,LA Boundary,51.587925,-0.05850193,0.7,754,15211
2019,London,A1,Major,A400 Junction Road,LA Boundary,51.568235,-0.13639448,0.6,726,25104
2019,London,M1,Major,LA Boundary,LA Boundary,51.63806,-0.31171969,1,0,104895
2019,London,A30,Major,LA Boundary,A312,51.47104,-0.40828504,0.5,81,44802
2019,London,A312,Major,A132,LA Boundary,51.499159,-0.4089769,0.3,148,63377
2019,London,A3220,Major,A3212,LA Boundary,51.481658,-0.17312271,0.1,3363,27268
2019,London,A3217,Major,A3216,LA Boundary,51.493103,-0.1563148,0.3,1582,18707
2019,London,A402,Major,A4204 roundabout,LA Boundary,51.509819,-0.19260401,0.3,2016,24366
2019,London,A3,Major,LA Boundary,A3 spur,51.413246,-0.24998221,0.5,35,73271
2019,London,A238,Major,LA Boundary,A3 spur,51.415136,-0.25005387,0.2,436,26494
2019,London,A3,Major,A308,LA Boundary,51.436699,-0.25484114,0.2,381,86774
2019,London,A301,Major,LA Boundary,A201 / A3202,51.4996,-0.10692221,0.3,4035,17613
2019,London,A202,Major,LA Boundary,A3036,51.48695,-0.12552297,0.3,7414,47911
2019,London,A30,Major,A315,LA Boundary,51.451091,-0.44556322,0.6,81,44802
2019,London,A2,Major,LA Boundary,A2 split,51.478031,-0.05280346,0.3,1979,32391
2019,London,A205,Major,A2216,LA Boundary,51.442285,-0.06639737,0.3,463,32241
2019,London,A217,Major,LA Boundary,A24,51.425062,-0.1640891,0.9,786,16728
2019,London,A24,Major,LA Boundary,A217,51.42552,-0.17039985,0.7,1142,15093
2019,London,A218,Major,LA Boundary,A218 split,51.44664,-0.19862553,1.4,277,15551
2019,London,A406,Major,A118,LA Boundary,51.554666,0.06702511,0.4,0,130569
2019,London,A116,Major,LA Boundary,A117,51.55799,0.04360282,0.1,150,14344
2019,London,A114,Major,A118,LA Boundary,51.550902,0.025024,1,259,10402
2019,London,A13,Major,LA Boundary,A1011,51.514816,0.00507552,0.3,719,131402
2019,London,A1020,Major,LA Boundary,A1011,51.509235,0.01114253,1.1,290,22373
2019,London,A205,Major,A315,LA Boundary,51.488151,-0.28753311,0.2,1083,30061
2019,London,A110,Major,LA Boundary,A1069,51.627311,0.00574074,1.5,124,14284
2019,London,A1009,Major,LA Boundary,A104,51.607739,0.01960905,0.1,45,16026
2019,London,A104,Major,A406,LA Boundary,51.597889,0.01195243,0.8,185,23725
2019,London,A406,Major,A104,LA Boundary,51.595464,0.01177307,0.2,1,146775
2019,London,A114,Major,A1008,LA Boundary,51.569767,0.02095597,0.4,197,10366
2019,London,A12,Major,A114,LA Boundary,51.571929,0.0176173,0.2,0,73601
2019,London,A101,Major,LA Boundary,A13,51.508085,-0.04849613,1.1,130,30123
2019,London,A309,Major,A3,LA Boundary,51.375575,-0.30801663,0.1,75,28114
2019,London,A3,Major,LA Boundary,A309,51.375682,-0.30795521,0.1,0,67858
2019,London,A237,Major,A2022,LA Boundary,51.339902,-0.14416275,0.1,89,18472
2019,London,A297,Major,A217,LA Boundary,51.38522,-0.18982847,0.2,446,21698
2019,London,A24,Major,LA Boundary,A205,51.45308,-0.14734883,0.2,2174,18771
2019,London,A205,Major,LA Boundary,A24,51.454026,-0.14745447,0.1,537,28764
2019,London,A1003,Major,A598,A1000,51.612485,-0.17690195,0.2,216,18121
2019,London,A1306,Major,A13,A1240,51.531256,0.14382274,0.6,116,26790
2019,London,A1306,Major,A1240,LA Boundary,51.527308,0.16093778,1.3,47,13042
2019,London,A1306,Major,LA Boundary,Marsh Way,51.525885,0.16692536,0.4,47,13042
2019,London,A1306,Major,A13 Marsh Way,A125 / B1335,51.524383,0.17521541,1.5,173,16918
2019,London,A1306,Major,A125 / B1335,Lamb's Lane North,51.521149,0.2038917,1.5,49,18412
2019,London,A215,Major,A213 ManoR Rd,A213 High St,51.399153,-0.07385243,0.1,138,13068
2019,London,A12,Major,B142,B142,51.533358,-0.02189448,0.3,64,103592
2019,London,A12,Major,LA Boundary,B142,51.538283,-0.02600698,1,4,98508
2019,London,A12,Major,A106,LA Boundary,51.54282,-0.02840653,0.4,4,98508
2019,London,A12,Major,A106,A106,51.54791,-0.03003265,1.1,1,83394
2019,London,A102,Major,Dreadnought Street,Woolwich rd,51.488689,0.01362331,1.2,0,73799
2019,London,A102,Major,Sun in the sands  r/abt,Woolwich rd,51.479055,0.02219986,1.4,0,82183
2019,London,A102,Major,A2,A2,51.473742,0.02520487,0.3,2,97965
2019,London,A40,Major,LA Boundary,A4206,51.520093,-0.19353777,2,1,82137
2019,London,A40,Major,M41,LA Boundary,51.517427,-0.2114004,1.7,1,82137
2019,London,A40,Major,LA Boundary,M41,51.515426,-0.22178376,0.1,43,86832
2019,London,A40,Major,A219,LA Boundary,51.515208,-0.2251792,0.3,43,86832
2019,London,A40,Major,A40,A219,51.515061,-0.22734679,0.2,43,86832
2019,London,A3220,Major,A40M,LA Boundary,51.512567,-0.22002159,1,10,70642
2019,London,A3220,Major,LA Boundary,LA Boundary,51.505757,-0.21750592,0.5,10,70642
2019,London,A3220,Major,LA Boundary,A40,51.505429,-0.21720172,0.3,10,70642
2019,London,A1263,Major,A13,A1261,51.511219,0.00034906,0.2,110,27486
2019,London,A221,Major,A210,A221 Danson Road,51.448524,0.1189323,0.4,145,30077
2019,London,A221,Major,A2,A221 Danson Underpass roundabout,51.449806,0.12113616,0.2,1,6195
2019,London,A221,Major,A221 Danson Underpass roundabout,A2,51.449902,0.12230639,0.2,10,12456
2019,London,A2,Major,A221N Danson Road,A221S midpoint,51.449266,0.12019,0.1,0,74278
2019,London,A2,Major,A221S midpoint,A221 Lodge Lane,51.449096,0.12212509,0.2,0,84889
2019,London,A212,Major,A222,A213,51.385687,-0.09725505,0.5,141,17820
2019,London,A1055,Major,A406,A1055 Meridian Way,51.614943,-0.05012692,0.7,54,19387
2019,London,A5135,Major,A5135 Newark Green roundabout,A1,51.654586,-0.24894231,0.5,94,19444
2019,London,A5135,Major,A1,A5135 Newark Green roundabout,51.655953,-0.25019075,0.1,94,19444
2019,London,A4088,Major,A4088 split,A406,51.560904,-0.25614982,0.6,80,43977
2019,London,A4088,Major,A4088 split,A406,51.561058,-0.2544127,0.3,76,12591
